year,week,State,City,average_temperature,average_precipitation,last_day_of_the_week
2013,36,Colorado,Denver,68.07142857142857,0.29000000000000004,2013-09-08
2013,37,Colorado,Denver,67.64285714285714,0.018571428571428572,2013-09-15
2013,38,Colorado,Denver,63.0,0.09571428571428572,2013-09-22
2013,39,Colorado,Denver,55.57142857142857,0.3614285714285714,2013-09-29
2013,40,Colorado,Denver,54.5,0.21285714285714286,2013-10-06
2013,41,Colorado,Denver,52.857142857142854,0.10285714285714287,2013-10-13
2013,42,Colorado,Denver,50.214285714285715,0.0,2013-10-20
2013,43,Colorado,Denver,49.857142857142854,0.011428571428571429,2013-10-27
2013,44,Colorado,Denver,51.857142857142854,0.09142857142857144,2013-11-03
2013,45,Colorado,Denver,49.07142857142857,0.22285714285714286,2013-11-10
2013,46,Colorado,Denver,50.0,0.07714285714285715,2013-11-17
2013,47,Colorado,Denver,43.642857142857146,0.15,2013-11-24
2013,48,Colorado,Denver,47.214285714285715,0.032857142857142856,2013-12-01
2013,49,Colorado,Denver,31.642857142857142,0.025714285714285714,2013-12-08
2013,50,Colorado,Denver,40.857142857142854,0.04857142857142858,2013-12-15
2013,51,Colorado,Denver,42.857142857142854,0.13714285714285715,2013-12-22
2013,52,Colorado,Denver,41.642857142857146,0.009999999999999998,2013-12-29
2014,1,Colorado,Denver,42.642857142857146,0.03142857142857143,2014-01-05
2014,2,Colorado,Denver,46.42857142857143,0.3,2014-01-12
2014,3,Colorado,Denver,44.142857142857146,0.0,2014-01-19
2014,4,Colorado,Denver,43.357142857142854,0.002857142857142857,2014-01-26
2014,5,Colorado,Denver,44.214285714285715,0.18142857142857147,2014-02-02
2014,6,Colorado,Denver,31.857142857142858,0.03,2014-02-09
2014,7,Colorado,Denver,47.07142857142857,0.4928571428571429,2014-02-16
2014,8,Colorado,Denver,42.857142857142854,0.2528571428571429,2014-02-23
2014,9,Colorado,Denver,45.785714285714285,0.18285714285714286,2014-03-02
2014,10,Colorado,Denver,52.92857142857143,0.5842857142857143,2014-03-09
2014,11,Colorado,Denver,50.0,0.3428571428571429,2014-03-16
2014,12,Colorado,Denver,44.357142857142854,0.004285714285714286,2014-03-23
2014,13,Colorado,Denver,48.714285714285715,0.24714285714285716,2014-03-30
2014,14,Colorado,Denver,49.857142857142854,0.04,2014-04-06
2014,15,Colorado,Denver,53.714285714285715,0.025714285714285714,2014-04-13
2014,16,Colorado,Denver,50.57142857142857,0.24571428571428572,2014-04-20
2014,17,Colorado,Denver,49.285714285714285,0.27999999999999997,2014-04-27
2014,18,Colorado,Denver,59.785714285714285,0.27714285714285714,2014-05-04
2014,19,Colorado,Denver,53.642857142857146,0.12,2014-05-11
2014,20,Colorado,Denver,64.21428571428571,0.0,2014-05-18
2014,21,Colorado,Denver,59.92857142857143,0.05285714285714286,2014-05-25
2014,22,Colorado,Denver,59.57142857142857,0.0,2014-06-01
2014,23,Colorado,Denver,61.714285714285715,0.0,2014-06-08
2014,24,Colorado,Denver,59.714285714285715,0.04857142857142858,2014-06-15
2014,25,Colorado,Denver,60.214285714285715,0.032857142857142856,2014-06-22
2014,26,Colorado,Denver,64.35714285714286,0.022857142857142857,2014-06-29
2014,27,Colorado,Denver,68.64285714285714,0.0,2014-07-06
2014,28,Colorado,Denver,72.0,0.0,2014-07-13
2014,29,Colorado,Denver,68.57142857142857,0.0,2014-07-20
2014,30,Colorado,Denver,64.92857142857143,0.11,2014-07-27
2014,31,Colorado,Denver,72.85714285714286,0.002857142857142857,2014-08-03
2014,32,Colorado,Denver,69.57142857142857,0.0,2014-08-10
2014,33,Colorado,Denver,70.21428571428571,0.20142857142857146,2014-08-17
2014,34,Colorado,Denver,67.14285714285714,0.0,2014-08-24
2014,35,Colorado,Denver,67.71428571428571,0.054285714285714284,2014-08-31
2014,36,Colorado,Denver,66.35714285714286,0.017142857142857144,2014-09-07
2014,37,Colorado,Denver,65.28571428571429,0.0,2014-09-14
2014,38,Colorado,Denver,66.42857142857143,0.004285714285714286,2014-09-21
2014,39,Colorado,Denver,62.642857142857146,0.27285714285714285,2014-09-28
2014,40,Colorado,Denver,60.07142857142857,0.004285714285714286,2014-10-05
2014,41,Colorado,Denver,60.714285714285715,0.04285714285714286,2014-10-12
2014,42,Colorado,Denver,59.642857142857146,0.20714285714285713,2014-10-19
2014,43,Colorado,Denver,54.714285714285715,0.37000000000000005,2014-10-26
2014,44,Colorado,Denver,52.857142857142854,0.3271428571428571,2014-11-02
2014,45,Colorado,Denver,52.857142857142854,0.16285714285714287,2014-11-09
2014,46,Colorado,Denver,39.57142857142857,0.0,2014-11-16
2014,47,Colorado,Denver,44.714285714285715,0.1757142857142857,2014-11-23
2014,48,Colorado,Denver,45.714285714285715,0.3428571428571429,2014-11-30
2014,49,Colorado,Denver,42.92857142857143,0.06428571428571428,2014-12-07
2014,50,Colorado,Denver,51.07142857142857,0.21857142857142858,2014-12-14
2014,51,Colorado,Denver,48.57142857142857,0.21,2014-12-21
2014,52,Colorado,Denver,43.07142857142857,0.1871428571428571,2014-12-28
2015,1,Colorado,Denver,36.785714285714285,0.06571428571428571,2015-01-04
2015,2,Colorado,Denver,45.714285714285715,0.07857142857142858,2015-01-11
2015,3,Colorado,Denver,44.642857142857146,0.3157142857142857,2015-01-18
2015,4,Colorado,Denver,47.714285714285715,0.041428571428571426,2015-01-25
2015,5,Colorado,Denver,45.92857142857143,0.012857142857142857,2015-02-01
2015,6,Colorado,Denver,49.714285714285715,0.4928571428571429,2015-02-08
2015,7,Colorado,Denver,50.857142857142854,0.04285714285714286,2015-02-15
2015,8,Colorado,Denver,48.42857142857143,0.03,2015-02-22
2015,9,Colorado,Denver,45.785714285714285,0.16,2015-03-01
2015,10,Colorado,Denver,46.714285714285715,0.0,2015-03-08
2015,11,Colorado,Denver,51.714285714285715,0.43,2015-03-15
2015,12,Colorado,Denver,50.857142857142854,0.06,2015-03-22
2015,13,Colorado,Denver,53.57142857142857,0.11571428571428573,2015-03-29
2015,14,Colorado,Denver,49.57142857142857,0.05285714285714286,2015-04-05
2015,15,Colorado,Denver,50.785714285714285,0.06999999999999999,2015-04-12
2015,16,Colorado,Denver,51.357142857142854,0.09714285714285716,2015-04-19
2015,17,Colorado,Denver,51.42857142857143,0.07428571428571429,2015-04-26
2015,18,Colorado,Denver,56.42857142857143,0.011428571428571429,2015-05-03
2015,19,Colorado,Denver,57.142857142857146,0.03428571428571429,2015-05-10
2015,20,Colorado,Denver,55.857142857142854,0.05,2015-05-17
2015,21,Colorado,Denver,61.214285714285715,0.0,2015-05-24
2015,22,Colorado,Denver,63.07142857142857,0.0,2015-05-31
2015,23,Colorado,Denver,64.64285714285714,0.02857142857142857,2015-06-07
2015,24,Colorado,Denver,65.64285714285714,0.0,2015-06-14
2015,25,Colorado,Denver,66.5,0.002857142857142857,2015-06-21
2015,26,Colorado,Denver,71.85714285714286,0.0014285714285714286,2015-06-28
2015,27,Colorado,Denver,75.92857142857143,0.0,2015-07-05
2015,28,Colorado,Denver,69.71428571428571,0.0,2015-07-12
2015,29,Colorado,Denver,72.14285714285714,0.0,2015-07-19
2015,30,Colorado,Denver,66.5,0.012857142857142857,2015-07-26
2015,31,Colorado,Denver,73.57142857142857,0.0,2015-08-02
2015,32,Colorado,Denver,69.21428571428571,0.0,2015-08-09
2015,33,Colorado,Denver,69.14285714285714,0.21428571428571427,2015-08-16
2015,34,Colorado,Denver,69.07142857142857,0.011428571428571429,2015-08-23
2015,35,Colorado,Denver,66.35714285714286,0.24285714285714288,2015-08-30
2015,36,Colorado,Denver,59.42857142857143,0.06142857142857144,2015-09-06
2015,37,Colorado,Denver,66.07142857142857,0.005714285714285714,2015-09-13
2015,38,Colorado,Denver,60.142857142857146,0.038571428571428576,2015-09-20
2015,39,Colorado,Denver,57.5,0.011428571428571429,2015-09-27
2015,40,Colorado,Denver,58.857142857142854,0.0,2015-10-04
2015,41,Colorado,Denver,60.0,0.21714285714285714,2015-10-11
2015,42,Colorado,Denver,57.5,0.055714285714285716,2015-10-18
2015,43,Colorado,Denver,55.07142857142857,0.05142857142857143,2015-10-25
2015,44,Colorado,Denver,54.57142857142857,0.4714285714285715,2015-11-01
2015,45,Colorado,Denver,48.857142857142854,0.12285714285714286,2015-11-08
2015,46,Colorado,Denver,46.5,0.6442857142857144,2015-11-15
2015,47,Colorado,Denver,42.857142857142854,0.19714285714285715,2015-11-22
2015,48,Colorado,Denver,37.57142857142857,0.05714285714285715,2015-11-29
2015,49,Colorado,Denver,45.714285714285715,0.31714285714285717,2015-12-06
2015,50,Colorado,Denver,48.07142857142857,0.6642857142857144,2015-12-13
2015,51,Colorado,Denver,41.42857142857143,0.2571428571428572,2015-12-20
2015,52,Colorado,Denver,38.714285714285715,0.31,2015-12-27
2015,53,Colorado,Denver,36.285714285714285,0.011428571428571429,2016-01-03
2016,1,Colorado,Denver,41.142857142857146,0.037142857142857144,2016-01-10
2016,2,Colorado,Denver,43.92857142857143,0.3157142857142858,2016-01-17
2016,3,Colorado,Denver,46.214285714285715,0.42857142857142855,2016-01-24
2016,4,Colorado,Denver,47.142857142857146,0.2814285714285714,2016-01-31
2016,5,Colorado,Denver,43.5,0.13285714285714287,2016-02-07
2016,6,Colorado,Denver,49.857142857142854,0.21857142857142858,2016-02-14
2016,7,Colorado,Denver,48.07142857142857,0.21428571428571425,2016-02-21
2016,8,Colorado,Denver,48.142857142857146,0.18714285714285714,2016-02-28
2016,9,Colorado,Denver,50.714285714285715,0.22428571428571423,2016-03-06
2016,10,Colorado,Denver,46.857142857142854,0.3528571428571428,2016-03-13
2016,11,Colorado,Denver,48.57142857142857,0.06285714285714286,2016-03-20
2016,12,Colorado,Denver,49.0,0.11571428571428573,2016-03-27
2016,13,Colorado,Denver,54.57142857142857,0.014285714285714287,2016-04-03
2016,14,Colorado,Denver,56.07142857142857,0.012857142857142857,2016-04-10
2016,15,Colorado,Denver,54.07142857142857,0.08142857142857143,2016-04-17
2016,16,Colorado,Denver,62.142857142857146,0.04428571428571428,2016-04-24
2016,17,Colorado,Denver,55.642857142857146,0.017142857142857144,2016-05-01
2016,18,Colorado,Denver,62.285714285714285,0.004285714285714286,2016-05-08
2016,19,Colorado,Denver,60.357142857142854,0.005714285714285714,2016-05-15
2016,20,Colorado,Denver,56.92857142857143,0.10571428571428572,2016-05-22
2016,21,Colorado,Denver,57.92857142857143,0.014285714285714287,2016-05-29
2016,22,Colorado,Denver,67.92857142857143,0.0071428571428571435,2016-06-05
2016,23,Colorado,Denver,63.142857142857146,0.045714285714285714,2016-06-12
2016,24,Colorado,Denver,57.785714285714285,0.022857142857142857,2016-06-19
2016,25,Colorado,Denver,63.714285714285715,0.11857142857142858,2016-06-26
2016,26,Colorado,Denver,65.5,0.0,2016-07-03
2016,27,Colorado,Denver,63.642857142857146,0.05142857142857143,2016-07-10
2016,28,Colorado,Denver,66.28571428571429,0.0,2016-07-17
2016,29,Colorado,Denver,68.0,0.04857142857142858,2016-07-24
2016,30,Colorado,Denver,70.14285714285714,0.0,2016-07-31
2016,31,Colorado,Denver,65.5,0.022857142857142857,2016-08-07
2016,32,Colorado,Denver,70.07142857142857,0.0,2016-08-14
2016,33,Colorado,Denver,72.07142857142857,0.0,2016-08-21
2016,34,Colorado,Denver,69.14285714285714,0.0,2016-08-28
2016,35,Colorado,Denver,62.57142857142857,0.032857142857142856,2016-09-04
2016,36,Colorado,Denver,61.785714285714285,0.07142857142857142,2016-09-11
2016,37,Colorado,Denver,63.0,0.03142857142857143,2016-09-18
2016,38,Colorado,Denver,60.0,0.012857142857142857,2016-09-25
2016,39,Colorado,Denver,58.714285714285715,0.01,2016-10-02
2016,40,Colorado,Denver,56.42857142857143,0.18,2016-10-09
2016,41,Colorado,Denver,54.142857142857146,0.6014285714285714,2016-10-16
2016,42,Colorado,Denver,53.642857142857146,0.2657142857142857,2016-10-23
2016,43,Colorado,Denver,54.857142857142854,0.26,2016-10-30
2016,44,Colorado,Denver,54.0,0.3957142857142858,2016-11-06
2016,45,Colorado,Denver,55.5,0.08857142857142856,2016-11-13
2016,46,Colorado,Denver,49.57142857142857,0.22428571428571428,2016-11-20
2016,47,Colorado,Denver,46.857142857142854,0.2814285714285715,2016-11-27
2016,48,Colorado,Denver,44.714285714285715,0.11000000000000001,2016-12-04
2016,49,Colorado,Denver,36.0,0.1285714285714286,2016-12-11
2016,50,Colorado,Denver,33.5,0.012857142857142857,2016-12-18
2016,51,Colorado,Denver,39.42857142857143,0.2571428571428572,2016-12-25
2016,52,Colorado,Denver,38.785714285714285,0.12428571428571426,2017-01-01
2017,1,Colorado,Denver,31.0,0.0642857142857143,2017-01-08
2017,2,Colorado,Denver,34.07142857142857,0.014285714285714287,2017-01-15
2017,3,Colorado,Denver,44.42857142857143,0.45285714285714285,2017-01-22
2017,4,Colorado,Denver,42.0,0.004285714285714286,2017-01-29
2017,5,Colorado,Denver,38.714285714285715,0.35571428571428576,2017-02-05
2017,6,Colorado,Denver,40.214285714285715,0.4271428571428571,2017-02-12
2017,7,Colorado,Denver,46.857142857142854,0.3685714285714285,2017-02-19
2017,8,Colorado,Denver,40.142857142857146,0.07285714285714286,2017-02-26
2017,9,Colorado,Denver,41.5,0.09428571428571429,2017-03-05
2017,10,Colorado,Denver,43.142857142857146,0.2857142857142857,2017-03-12
2017,11,Colorado,Denver,47.07142857142857,0.41000000000000003,2017-03-19
2017,12,Colorado,Denver,48.214285714285715,0.15857142857142856,2017-03-26
2017,13,Colorado,Denver,48.642857142857146,0.1285714285714286,2017-04-02
2017,14,Colorado,Denver,49.92857142857143,0.1357142857142857,2017-04-09
2017,15,Colorado,Denver,49.285714285714285,0.18714285714285714,2017-04-16
2017,16,Colorado,Denver,52.857142857142854,0.21000000000000002,2017-04-23
2017,17,Colorado,Denver,50.857142857142854,0.052857142857142866,2017-04-30
2017,18,Colorado,Denver,55.142857142857146,0.13857142857142857,2017-05-07
2017,19,Colorado,Denver,54.285714285714285,0.1,2017-05-14
2017,20,Colorado,Denver,56.285714285714285,0.06857142857142857,2017-05-21
2017,21,Colorado,Denver,65.07142857142857,0.0,2017-05-28
2017,22,Colorado,Denver,60.57142857142857,0.02,2017-06-04
2017,23,Colorado,Denver,61.642857142857146,0.055714285714285716,2017-06-11
2017,24,Colorado,Denver,58.857142857142854,0.15857142857142859,2017-06-18
2017,25,Colorado,Denver,68.0,0.0,2017-06-25
2017,26,Colorado,Denver,64.64285714285714,0.0,2017-07-02
2017,27,Colorado,Denver,67.21428571428571,0.0,2017-07-09
2017,28,Colorado,Denver,65.57142857142857,0.0,2017-07-16
2017,29,Colorado,Denver,68.14285714285714,0.0,2017-07-23
2017,30,Colorado,Denver,68.42857142857143,0.0,2017-07-30
2017,31,Colorado,Denver,74.78571428571429,0.0,2017-08-06
2017,32,Colorado,Denver,70.92857142857143,0.002857142857142857,2017-08-13
2017,33,Colorado,Denver,66.21428571428571,0.0,2017-08-20
2017,34,Colorado,Denver,69.0,0.0,2017-08-27
2017,35,Colorado,Denver,72.64285714285714,0.0,2017-09-03
2017,36,Colorado,Denver,69.28571428571429,0.0,2017-09-10
2017,37,Colorado,Denver,63.57142857142857,0.02142857142857143,2017-09-17
2017,38,Colorado,Denver,57.857142857142854,0.05,2017-09-24
2017,39,Colorado,Denver,62.42857142857143,0.012857142857142857,2017-10-01
2017,40,Colorado,Denver,55.714285714285715,0.004285714285714286,2017-10-08
2017,41,Colorado,Denver,50.0,0.07857142857142858,2017-10-15
2017,42,Colorado,Denver,52.857142857142854,0.6014285714285714,2017-10-22
2017,43,Colorado,Denver,54.42857142857143,0.0014285714285714286,2017-10-29
2017,44,Colorado,Denver,44.5,0.21857142857142858,2017-11-05
2017,45,Colorado,Denver,46.57142857142857,0.16428571428571428,2017-11-12
2017,46,Colorado,Denver,46.92857142857143,0.2942857142857143,2017-11-19
2017,47,Colorado,Denver,50.857142857142854,0.42,2017-11-26
2017,48,Colorado,Denver,44.0,0.2942857142857143,2017-12-03
2017,49,Colorado,Denver,39.92857142857143,0.0,2017-12-10
2017,50,Colorado,Denver,41.285714285714285,0.03142857142857143,2017-12-17
2017,51,Colorado,Denver,38.5,0.2914285714285714,2017-12-24
2017,52,Colorado,Denver,39.357142857142854,0.2914285714285714,2017-12-31
2018,1,Colorado,Denver,42.07142857142857,0.16285714285714287,2018-01-07
2018,2,Colorado,Denver,47.214285714285715,0.22428571428571434,2018-01-14
2018,3,Colorado,Denver,47.07142857142857,0.18571428571428575,2018-01-21
2018,4,Colorado,Denver,43.92857142857143,0.40714285714285714,2018-01-28
2018,5,Colorado,Denver,46.785714285714285,0.2700000000000001,2018-02-04
2018,6,Colorado,Denver,45.0,0.018571428571428572,2018-02-11
2018,7,Colorado,Denver,40.142857142857146,0.10285714285714286,2018-02-18
2018,8,Colorado,Denver,33.92857142857143,0.04428571428571428,2018-02-25
2018,9,Colorado,Denver,41.714285714285715,0.06714285714285714,2018-03-04
2018,10,Colorado,Denver,45.714285714285715,0.05571428571428571,2018-03-11
2018,11,Colorado,Denver,49.285714285714285,0.042857142857142864,2018-03-18
2018,12,Colorado,Denver,44.214285714285715,0.1685714285714286,2018-03-25
2018,13,Colorado,Denver,48.142857142857146,0.032857142857142856,2018-04-01
2018,14,Colorado,Denver,49.285714285714285,0.25142857142857145,2018-04-08
2018,15,Colorado,Denver,49.142857142857146,0.42,2018-04-15
2018,16,Colorado,Denver,49.785714285714285,0.09571428571428572,2018-04-22
2018,17,Colorado,Denver,57.92857142857143,0.045714285714285714,2018-04-29
2018,18,Colorado,Denver,58.142857142857146,0.0014285714285714286,2018-05-06
2018,19,Colorado,Denver,61.285714285714285,0.01,2018-05-13
2018,20,Colorado,Denver,62.07142857142857,0.002857142857142857,2018-05-20
2018,21,Colorado,Denver,62.92857142857143,0.0,2018-05-27
2018,22,Colorado,Denver,59.357142857142854,0.0014285714285714286,2018-06-03
2018,23,Colorado,Denver,58.785714285714285,0.05714285714285714,2018-06-10
2018,24,Colorado,Denver,62.714285714285715,0.002857142857142857,2018-06-17
2018,25,Colorado,Denver,67.85714285714286,0.01,2018-06-24
2018,26,Colorado,Denver,62.214285714285715,0.02428571428571429,2018-07-01
2018,27,Colorado,Denver,67.28571428571429,0.0014285714285714286,2018-07-08
2018,28,Colorado,Denver,71.5,0.0,2018-07-15
2018,29,Colorado,Denver,69.28571428571429,0.0,2018-07-22
2018,30,Colorado,Denver,75.07142857142857,0.0,2018-07-29
2018,31,Colorado,Denver,69.42857142857143,0.004285714285714286,2018-08-05
2018,32,Colorado,Denver,72.78571428571429,0.0071428571428571435,2018-08-12
2018,33,Colorado,Denver,68.92857142857143,0.0,2018-08-19
2018,34,Colorado,Denver,66.85714285714286,0.017142857142857144,2018-08-26
2018,35,Colorado,Denver,65.92857142857143,0.0,2018-09-02
2018,36,Colorado,Denver,66.85714285714286,0.028571428571428574,2018-09-09
2018,37,Colorado,Denver,60.714285714285715,0.09,2018-09-16
2018,38,Colorado,Denver,59.857142857142854,0.021428571428571432,2018-09-23
2018,39,Colorado,Denver,61.214285714285715,0.008571428571428572,2018-09-30
2018,40,Colorado,Denver,53.57142857142857,0.1285714285714286,2018-10-07
2018,41,Colorado,Denver,55.42857142857143,0.027142857142857142,2018-10-14
2018,42,Colorado,Denver,54.5,0.0,2018-10-21
2018,43,Colorado,Denver,52.714285714285715,0.3742857142857143,2018-10-28
2018,44,Colorado,Denver,54.5,0.08857142857142859,2018-11-04
2018,45,Colorado,Denver,45.5,0.022857142857142857,2018-11-11
2018,46,Colorado,Denver,49.42857142857143,0.022857142857142857,2018-11-18
2018,47,Colorado,Denver,45.42857142857143,0.13428571428571429,2018-11-25
2018,48,Colorado,Denver,47.357142857142854,0.5328571428571428,2018-12-02
2018,49,Colorado,Denver,40.857142857142854,0.08428571428571428,2018-12-09
2018,50,Colorado,Denver,47.357142857142854,0.22571428571428573,2018-12-16
2018,51,Colorado,Denver,46.214285714285715,0.36428571428571427,2018-12-23
2018,52,Colorado,Denver,43.5,0.1757142857142857,2018-12-30
2010,40,Texas,Houston,68.14285714285714,0.0,2010-10-10
2010,41,Texas,Houston,73.21428571428571,0.0,2010-10-17
2010,42,Texas,Houston,76.64285714285714,0.0,2010-10-24
2010,43,Texas,Houston,73.57142857142857,0.002857142857142857,2010-10-31
2010,44,Texas,Houston,60.785714285714285,0.25,2010-11-07
2010,45,Texas,Houston,64.35714285714286,0.08857142857142856,2010-11-14
2010,46,Texas,Houston,60.07142857142857,0.005714285714285714,2010-11-21
2010,47,Texas,Houston,63.142857142857146,0.03571428571428571,2010-11-28
2010,48,Texas,Houston,58.785714285714285,0.012857142857142857,2010-12-05
2010,49,Texas,Houston,51.142857142857146,0.0071428571428571435,2010-12-12
2010,50,Texas,Houston,54.214285714285715,0.0,2010-12-19
2010,51,Texas,Houston,58.07142857142857,0.14714285714285716,2010-12-26
2010,52,Texas,Houston,55.714285714285715,0.27999999999999997,2011-01-02
2011,1,Texas,Houston,54.07142857142857,0.29857142857142854,2011-01-09
2011,2,Texas,Houston,44.57142857142857,0.14,2011-01-16
2011,3,Texas,Houston,49.07142857142857,0.004285714285714286,2011-01-23
2011,4,Texas,Houston,56.0,0.2842857142857143,2011-01-30
2011,5,Texas,Houston,42.07142857142857,0.0642857142857143,2011-02-06
2011,6,Texas,Houston,42.285714285714285,0.03142857142857143,2011-02-13
2011,7,Texas,Houston,65.64285714285714,0.0,2011-02-20
2011,8,Texas,Houston,70.14285714285714,0.0,2011-02-27
2011,9,Texas,Houston,61.857142857142854,0.005714285714285714,2011-03-06
2011,10,Texas,Houston,62.5,0.008571428571428572,2011-03-13
2011,11,Texas,Houston,68.07142857142857,0.06714285714285714,2011-03-20
2011,12,Texas,Houston,75.0,0.0,2011-03-27
2011,13,Texas,Houston,68.28571428571429,0.03142857142857143,2011-04-03
2011,14,Texas,Houston,71.78571428571429,0.0014285714285714286,2011-04-10
2011,15,Texas,Houston,70.64285714285714,0.014285714285714285,2011-04-17
2011,16,Texas,Houston,81.57142857142857,0.0,2011-04-24
2011,17,Texas,Houston,77.07142857142857,0.0,2011-05-01
2011,18,Texas,Houston,71.5,0.0,2011-05-08
2011,19,Texas,Houston,77.42857142857143,0.045714285714285714,2011-05-15
2011,20,Texas,Houston,78.5,0.0,2011-05-22
2011,21,Texas,Houston,85.28571428571429,0.0014285714285714286,2011-05-29
2011,22,Texas,Houston,85.92857142857143,0.0,2011-06-05
2011,23,Texas,Houston,84.14285714285714,0.015714285714285715,2011-06-12
2011,24,Texas,Houston,88.85714285714286,0.0,2011-06-19
2011,25,Texas,Houston,85.0,0.11571428571428573,2011-06-26
2011,26,Texas,Houston,87.42857142857143,0.08285714285714285,2011-07-03
2011,27,Texas,Houston,86.78571428571429,0.025714285714285714,2011-07-10
2011,28,Texas,Houston,88.07142857142857,0.009999999999999998,2011-07-17
2011,29,Texas,Houston,86.07142857142857,0.09142857142857143,2011-07-24
2011,30,Texas,Houston,87.35714285714286,0.10857142857142857,2011-07-31
2011,31,Texas,Houston,90.5,0.0,2011-08-07
2011,32,Texas,Houston,90.64285714285714,0.01,2011-08-14
2011,33,Texas,Houston,90.57142857142857,0.0,2011-08-21
